Time [s],pore pressure [Mpa],Pump Rate [mL/min],Pump Volume [mL],SGV1,SGV2,fault slip [mm],shear stress [Mpa],effective normal stress [Mpa],friction,Axial_shortening [mm],DiffStress [Mpa],porosity_reduction
2631.9619,5,-0.0269,79.72996778,0.002808445,0.00270669,0.282645891,29.97483423,47.45661133,0.631626098,0.518894517,68.92264324,0.002664622
2632.0615,5,-0.0269,79.7299295,0.002814124,0.002707453,0.282359958,29.97833167,47.45850205,0.631674629,0.519012994,68.91639419,0.002664817
2632.1611,5,-0.0269,79.72989356,0.002806543,0.002707563,0.282877013,29.98219622,47.46096566,0.631723266,0.519092409,68.92307614,0.002665
2632.2607,5,-0.0280385,79.72984544,0.002810434,0.002708129,0.282704795,29.98587039,47.46300953,0.631773473,0.519103087,68.95251337,0.002665245
2632.3604,5,-0.0302,79.72978984,0.002813992,0.002708435,0.282566606,29.98955686,47.4650758,0.631823638,0.519164756,68.96510313,0.002665528
2632.46,5,-0.0302,79.729734,0.002812628,0.002708071,0.282752135,29.99328926,47.46731409,0.631872475,0.519244541,68.97166285,0.002665812
2632.5596,5,-0.030543,79.72966151,0.002812349,0.002707546,0.282883862,29.99702537,47.46953035,0.63192168,0.519399125,68.95346066,0.002666181
2632.6592,5,-0.032286,79.72961835,0.002808648,0.002708269,0.283140595,30.00090755,47.47188712,0.631972086,0.519450171,68.969534,0.002666401
2632.7588,5,-0.0323,79.72956531,0.002809054,0.002708466,0.283190787,30.00464944,47.47407006,0.632021847,0.519487048,68.99029794,0.002666671
2632.8584,5,-0.0323,79.72949341,0.002809844,0.002709987,0.28314347,30.00825223,47.47612887,0.632070326,0.519522356,69.01158136,0.002667038
2632.958,5,-0.0323,79.72944693,0.002816427,0.002710929,0.282795434,30.01168509,47.47795439,0.632118327,0.519556618,69.0332111,0.002667274
2633.0576,5,-0.041084,79.72940045,0.002814768,0.002711583,0.282939855,30.01529963,47.48010616,0.632165807,0.519657449,69.03280367,0.002667511
2633.1572,5,-0.0431,79.72934368,0.002816631,0.002711748,0.282909561,30.01881009,47.48211931,0.632212937,0.519669603,69.06175197,0.0026678
2633.2568,5,-0.0431,79.72928581,0.002814184,0.002711406,0.283157374,30.02242272,47.48431645,0.632259764,0.519748326,69.0686631,0.002668095
2633.3564,5,-0.0431,79.72922695,0.002814112,0.002712696,0.283174687,30.0258401,47.48629726,0.632305356,0.519813464,69.0800713,0.002668395
2633.4561,5,-0.0431,79.72916595,0.002812743,0.002712032,0.283379989,30.02931116,47.48839356,0.632350537,0.519882703,69.09015533,0.002668705
2633.5557,5,-0.0431,79.72911615,0.002816104,0.002712985,0.283218518,30.03265281,47.49025028,0.632396179,0.51996418,69.09615483,0.002668959
2633.6553,5,-0.0345,79.72903,0.002817151,0.002712281,0.28328597,30.03615834,47.49230452,0.632442638,0.520084888,69.0891673,0.002669398
2633.7549,5,-0.0345,79.72897554,0.002811362,0.002711202,0.283769704,30.03979551,47.49462187,0.63248836,0.520171411,69.09349631,0.002669675
2633.8545,5,-0.0345,79.72893238,0.002812323,0.002712832,0.283707262,30.04325357,47.49659031,0.632534954,0.520250257,69.10036669,0.002669895
2633.9541,5,-0.039597083,79.72883276,0.002814397,0.002712838,0.283674057,30.04673134,47.49858328,0.632581632,0.520305457,69.11506494,0.002670402
2634.0537,5,-0.041,79.72876424,0.002813895,0.002712575,0.283806157,30.05017008,47.50062802,0.632626795,0.520400226,69.11666412,0.002670751
2634.1533,5,-0.041,79.72867759,0.002820576,0.002713746,0.283440675,30.05341802,47.50233894,0.632672384,0.520580103,69.09008913,0.002671192
2634.2529,5,-0.041,79.72861736,0.00281916,0.002712944,0.283655876,30.05697827,47.50449118,0.632718666,0.520668765,69.09371021,0.002671499
2634.3525,5,-0.03900625,79.72856092,0.002816881,0.002713624,0.283835756,30.06046287,47.50658387,0.632764144,0.520787211,69.08747135,0.002671787
2634.4521,5,-0.0377,79.72850795,0.002822301,0.002715009,0.283531331,30.06366123,47.5082936,0.632808694,0.520805549,69.11437229,0.002672056
2634.5518,5,-0.0377,79.72845704,0.002815127,0.002714387,0.284071256,30.06701254,47.51047118,0.632850229,0.52080468,69.14766488,0.002672316
2634.6514,5,-0.0377,79.72839632,0.002819763,0.002715301,0.283841575,30.06996173,47.51207065,0.632890996,0.520831265,69.17183601,0.002672625
2634.751,5,-0.0377,79.7283108,0.002815875,0.002714315,0.284212162,30.07330641,47.51416828,0.632933449,0.520964757,69.16061625,0.002673061
2634.8506,5,-0.0377,79.7282587,0.002817978,0.002715219,0.284127631,30.0765233,47.51598755,0.632976917,0.52100965,69.17872676,0.002673326
2634.9502,5,-0.0377,79.72820822,0.002824679,0.002716535,0.283752564,30.07975467,47.5176846,0.633022314,0.521068911,69.19208047,0.002673583
2635.0498,5,-0.0377,79.72815178,0.002816455,0.002714204,0.284451062,30.0832688,47.52002745,0.633065055,0.521210311,69.17824293,0.00267387
2635.1494,5,-0.0377,79.7281013,0.002823966,0.002717259,0.283930891,30.08619147,47.52148104,0.633107193,0.521237235,69.20230201,0.002674128
2635.249,5,-0.03586,79.7280193,0.002822191,0.002717964,0.284083448,30.08928226,47.52333408,0.633147544,0.521328219,69.20515406,0.002674545
2635.3486,5,-0.0345,79.72792464,0.002825825,0.002717517,0.283990156,30.09227875,47.52502217,0.633188105,0.521436435,69.20230201,0.002675027
2635.4482,5,-0.0345,79.72787284,0.002826153,0.002717182,0.284080183,30.09547905,47.52691034,0.633230287,0.521530265,69.20421187,0.002675291
2635.5479,5,-0.032066917,79.72782858,0.002823294,0.002717428,0.284319681,30.09885416,47.52896661,0.633273902,0.521582935,69.219781,0.002675516
2635.6475,5,-0.0302,79.727787,0.002827158,0.002719169,0.284084378,30.10209544,47.53073219,0.633318572,0.521630212,69.23710211,0.002675728
2635.7471,5,-0.0302,79.72774535,0.002824443,0.002717931,0.284400369,30.10561022,47.53290349,0.633363586,0.521694596,69.24875987,0.00267594
2635.8467,5,-0.0302,79.72769932,0.002819034,0.002716523,0.284882375,30.10913019,47.53515241,0.633407671,0.521787858,69.25085816,0.002676175
2635.9463,5,-0.0302,79.72765948,0.002823376,0.002717999,0.284635003,30.11231878,47.53688215,0.633451699,0.521896643,69.24781767,0.002676378
2636.0459,5,-0.0302,79.72759564,0.002827849,0.002719437,0.284383813,30.11534276,47.53851513,0.633493551,0.521953135,69.26208811,0.002676703
2636.1455,5,-0.0302,79.72755562,0.002824458,0.002718359,0.284731536,30.11862066,47.54056393,0.6335352,0.522084827,69.25146422,0.002676907
2636.2451,5,-0.0302,79.72751246,0.002823065,0.002720445,0.284782133,30.12169388,47.542361,0.633575894,0.522109397,69.27630252,0.002677126
2636.3447,5,-0.0302,79.72743259,0.002821876,0.002719348,0.285004753,30.12480298,47.54425611,0.633616034,0.522257073,69.26038706,0.002677533
2636.4443,5,-0.0302,79.72737628,0.00281954,0.002718113,0.285300974,30.12804851,47.54626306,0.633657549,0.522349381,69.26280112,0.00267782
2636.5439,5,-0.0302,79.72731888,0.002820881,0.002718516,0.28529037,30.13116682,47.54805865,0.633699202,0.522483012,69.25153552,0.002678112
2636.6436,5,-0.0302,79.7272642,0.002820897,0.00271826,0.285394409,30.13428626,47.54990643,0.63374018,0.522584896,69.25081232,0.002678391
