Time [s],Pore pressure [MPa],Pump rate [mL/min],Pump volume [mL],SGV1,SGV2,SGH1,SGH2,Fault slip [mm],shear stress [Mpa],Effective normal stress [Mpa],Friction,Diff_stress [Mpa],Axial_shortening [mm],porosity_reduction
2934.8074,5,0.0043,86.95212249,0.004056234,0.004147624,-0.001123434,-0.001141736,0.287491969,43.08059699,55.00173697,0.783258845,99.12619689,0.659168287,0.001942859
2934.9045,5,0.0043,86.95212897,0.004056704,0.004148514,-0.00112407,-0.001141878,0.287517339,43.08162718,55.00170066,0.783278093,99.12853516,0.659258229,0.001942826
2935.0015,5,-0.001540833,86.95213815,0.004059157,0.004148388,-0.001123195,-0.001141663,0.287487587,43.08255027,55.00187862,0.783292341,99.13069683,0.659348804,0.001942779
2935.0986,5,-0.0043,86.952142,0.004057008,0.004147884,-0.00112388,-0.001141266,0.287744882,43.08367883,55.00253276,0.783303544,99.13296764,0.65943895,0.00194276
2935.1958,5,-0.0043,86.95213961,0.004058908,0.004147806,-0.0011238,-0.001142127,0.287744247,43.08464587,55.0030908,0.783313178,99.13519356,0.659529531,0.001942772
2935.2927,5,-0.0043,86.95212588,0.004058051,0.004148275,-0.001123883,-0.001141839,0.287871523,43.08560137,55.00413398,0.783315694,99.13723085,0.659620382,0.001942842
2935.3899,5,-0.000723833,86.952118,0.004057557,0.004147973,-0.00112438,-0.001141911,0.288021593,43.08667504,55.00529763,0.783318642,99.13951116,0.659710499,0.001942882
2935.4868,5,0.0043,86.95212068,0.004055641,0.004147955,-0.001124522,-0.001142121,0.288237583,43.08776564,55.00629647,0.783324245,99.14174691,0.65980085,0.001942868
2935.584,5,0.0043,86.95213027,0.004057995,0.004148037,-0.001123753,-0.001141443,0.2882015,43.08866878,55.006808,0.783333379,99.1438707,0.65989144,0.00194282
2935.6812,5,0.0043,86.95213675,0.004057269,0.004148078,-0.001124276,-0.001141204,0.288344895,43.08977829,55.00766604,0.78334133,99.14624192,0.659981382,0.001942787
2935.7781,5,0.004948583,86.95214321,0.004056921,0.004148127,-0.00112426,-0.001141621,0.288464977,43.09099779,55.00851261,0.783351444,99.14889573,0.660070372,0.001942754
2935.8752,5,0.008428,86.95214968,0.00405822,0.004149111,-0.00112433,-0.001141269,0.288436754,43.09207189,55.00943646,0.783357814,99.15140291,0.660160104,0.001942721
2935.9722,5,0.0086,86.95215922,0.004058268,0.004149351,-0.001124292,-0.001141919,0.288523318,43.09321908,55.01015329,0.78336846,99.15393282,0.660249467,0.001942672
2936.0693,5,0.0086,86.95217586,0.004058489,0.004149111,-0.001125283,-0.001141448,0.28862728,43.09441793,55.01119011,0.783375489,99.15655954,0.660338539,0.001942587
2936.1665,5,0.0086,86.95219065,0.004059132,0.004148514,-0.001123822,-0.001141068,0.288729093,43.09542518,55.01203536,0.783381762,99.15874813,0.660429033,0.001942512
2936.2634,5,0.0088145,86.95220346,0.004057248,0.004147773,-0.001124363,-0.00114145,0.288986103,43.09637942,55.01263049,0.783390633,99.16061806,0.660520388,0.001942447
2936.3606,5,0.0097,86.95222612,0.00405814,0.004148147,-0.001124136,-0.001141063,0.289018002,43.09727064,55.01286024,0.783403561,99.16262824,0.660611321,0.001942331
2936.4575,5,0.0097,86.95224425,0.004058455,0.004148479,-0.001124179,-0.001141028,0.289085803,43.09818173,55.01289299,0.783419656,99.16463864,0.660702352,0.001942239
2936.5547,5,0.00956525,86.95225996,0.004058034,0.004148516,-0.001124728,-0.001141008,0.289212901,43.09917338,55.01356423,0.783428123,99.16675927,0.660793251,0.001942159
2936.6519,5,0.00867425,86.95227292,0.004057918,0.004148017,-0.001124814,-0.001141193,0.28935363,43.10010139,55.01443859,0.78343254,99.16871616,0.660884344,0.001942093
2936.7488,5,0.0086,86.9522888,0.004058036,0.00414886,-0.001124592,-0.001140974,0.289403617,43.10094568,55.01497144,0.783440299,99.17059545,0.660975672,0.001942012
2936.8459,5,0.0086,86.95230059,0.004058642,0.004149693,-0.001125287,-0.001141464,0.289426003,43.10179062,55.01561429,0.783446503,99.17251118,0.661066989,0.001941952
2936.9429,5,0.0086,86.95231172,0.004058423,0.004150121,-0.001125766,-0.00114129,0.289518011,43.10282918,55.01637423,0.783454558,99.17478419,0.661157128,0.001941895
2937.04,5,0.009333333,86.952326,0.004059786,0.004150534,-0.001125199,-0.00114124,0.289519472,43.10382158,55.01696018,0.783464252,99.17706574,0.661247242,0.001941823
2937.1372,5,0.0108,86.95234353,0.004059345,0.0041497,-0.001125733,-0.001141183,0.289696512,43.10500999,55.01775046,0.783474599,99.17957576,0.661336765,0.001941733
2937.2341,5,0.0108,86.95235855,0.004059461,0.004149402,-0.00112557,-0.001141088,0.289810074,43.10622397,55.01831307,0.783488652,99.18222503,0.661426068,0.001941657
2937.3313,5,0.0108,86.95237301,0.004057819,0.004148549,-0.001126051,-0.001140518,0.290057248,43.10747163,55.01866763,0.78350628,99.18478245,0.661515349,0.001941583
2937.4282,5,0.0108,86.95239885,0.004057838,0.004148641,-0.001124973,-0.001140808,0.290153623,43.10867544,55.01940592,0.783517646,99.18743009,0.661604357,0.001941452
2937.5254,5,0.009234333,86.95241054,0.004056757,0.004148204,-0.001125784,-0.00114042,0.290345628,43.10974807,55.02035337,0.78352365,99.18965469,0.661694742,0.001941392
2937.6226,5,0.0086,86.95243026,0.004057675,0.00414833,-0.001125547,-0.001140109,0.290389136,43.11079272,55.02107432,0.783532369,99.19200313,0.661784654,0.001941292
2937.7195,5,0.0086,86.95243995,0.004056891,0.004147776,-0.001125171,-0.001140141,0.290570638,43.11186226,55.021783,0.783541716,99.19423392,0.66187492,0.001941242
2937.8167,5,0.0086,86.95245223,0.004057087,0.004148557,-0.00112532,-0.001139826,0.29061787,43.11294945,55.02243394,0.783552205,99.19667551,0.66196465,0.00194118
2937.9136,5,0.005741333,86.95245979,0.004057447,0.00414868,-0.00112516,-0.001140089,0.290693251,43.11411414,55.0227409,0.783569001,99.19925974,0.66205405,0.001941141
2938.0107,5,0.0022,86.95246405,0.004057567,0.004149219,-0.001125639,-0.001140604,0.290758198,43.11528536,55.02295158,0.783587287,99.2018722,0.662143264,0.00194112
2938.1079,5,0.0022,86.95247,0.004058861,0.004149976,-0.001126346,-0.001140923,0.290742482,43.11643503,55.02355114,0.783599643,99.20453735,0.66223222,0.001941089
2938.2048,5,0.0022,86.95247,0.004058847,0.004149305,-0.001125623,-0.001140548,0.290886021,43.11752687,55.02354505,0.783619573,99.20686753,0.662322286,0.001941089
2938.302,5,0.001998333,86.952478,0.004057771,0.004148956,-0.001125268,-0.001140039,0.291072253,43.11863227,55.02428836,0.783629076,99.20917476,0.662412322,0.001941049
2938.3989,5,0.001110083,86.952478,0.00405727,0.004148879,-0.00112511,-0.001140197,0.291211049,43.11953315,55.02544978,0.783628908,99.21107157,0.662503596,0.001941049
2938.4961,5,0.0011,86.9524812,0.004059849,0.004149433,-0.00112469,-0.001140385,0.291136125,43.12025198,55.02573683,0.783637884,99.21282048,0.662595417,0.001941032
2938.5933,5,0.0011,86.952482,0.004057344,0.004149096,-0.001125762,-0.00114047,0.29140695,43.12109018,55.02631725,0.783644851,99.21440566,0.662687832,0.001941028
2938.6902,5,0.0042375,86.95248535,0.004057861,0.00414996,-0.001125736,-0.001140697,0.291434214,43.12174906,55.02716839,0.783644704,99.21588705,0.662780461,0.001941011
2938.7874,5,0.0086,86.95249365,0.004056667,0.004149349,-0.001125463,-0.001139928,0.291646393,43.12236809,55.02825856,0.783640428,99.2170423,0.662873974,0.001940969
2938.8843,5,0.0086,86.95250686,0.004057056,0.004149646,-0.001125567,-0.001140852,0.2917143,43.12296132,55.02858367,0.783646579,99.21832113,0.662967114,0.001940902
2938.9814,5,0.0086,86.9525249,0.004057709,0.00414973,-0.001125854,-0.00114018,0.291776756,43.1238864,55.02852568,0.783664215,99.22037036,0.663058028,0.00194081
2939.0786,5,0.0082745,86.95253924,0.004057009,0.00414945,-0.001125676,-0.001140258,0.291939407,43.12471992,55.02913853,0.783670635,99.22208189,0.663149862,0.001940737
2939.1755,5,0.00657875,86.9525457,0.004058417,0.004150647,-0.001125554,-0.0011406,0.29189446,43.12552076,55.02988595,0.783674544,99.22398148,0.663241228,0.001940704
2939.2727,5,0.0065,86.95255527,0.004058992,0.004150445,-0.001125345,-0.001140837,0.291978606,43.12638949,55.03043946,0.783682448,99.22587355,0.663332717,0.001940655
2939.3696,5,0.0065,86.9525696,0.004057735,0.004150415,-0.0011259,-0.001140778,0.292157519,43.12741993,55.03105613,0.78369239,99.22801753,0.663423346,0.001940582
2939.4668,5,0.006071,86.95258424,0.004057769,0.00415085,-0.001126033,-0.001140841,0.292235203,43.12836538,55.03153088,0.78370281,99.23009432,0.663514077,0.001940508
2939.564,5,0.0054,86.9525956,0.004057884,0.004150629,-0.001125598,-0.001140709,0.292346705,43.12925128,55.03199298,0.783712327,99.2319912,0.663605351,0.00194045
2939.6609,5,0.0054,86.95260206,0.004057901,0.0041509,-0.001125829,-0.001140131,0.292434579,43.13025232,55.03262916,0.783721457,99.23418296,0.663695835,0.001940417
2939.7581,5,0.0054,86.95261108,0.004058287,0.004151369,-0.001125596,-0.001140637,0.292490003,43.13117953,55.0332076,0.783730068,99.236246,0.663786608,0.001940371
2939.855,5,0.0058,86.9526225,0.004058433,0.004151355,-0.001125993,-0.001140846,0.292587408,43.13212568,55.03384796,0.783738141,99.23829936,0.66387751,0.001940313
2939.9521,5,0.008389333,86.95262574,0.004058728,0.004151009,-0.001126837,-0.001140714,0.292694784,43.13313017,55.03480221,0.783742803,99.24047431,0.663967945,0.001940296
2940.0493,5,0.0086,86.95263791,0.004058032,0.004151323,-0.00112646,-0.001140561,0.292822032,43.13408729,55.03543846,0.783751134,99.24251505,0.664059085,0.001940234
2940.1462,5,0.0086,86.95265462,0.004057584,0.004150807,-0.001126864,-0.001140407,0.292981875,43.13514831,55.03611764,0.78376074,99.24475349,0.664149329,0.001940149
2940.2434,5,0.0086,86.95266434,0.004059155,0.004150945,-0.001126401,-0.001140676,0.292988165,43.1360341,55.03655088,0.783770665,99.24678354,0.664240201,0.0019401
2940.3403,5,0.0086,86.95267671,0.004058031,0.004150595,-0.001126868,-0.001140015,0.293178813,43.13695787,55.03715598,0.783778833,99.24866712,0.664331616,0.001940037
2940.4375,5,0.007066667,86.95268775,0.004057507,0.004151268,-0.001126949,-0.001140103,0.29327629,43.13775635,55.03750981,0.783788302,99.25038059,0.664423443,0.00193998
2940.5347,5,0.0054,86.95269631,0.004057915,0.004151196,-0.001127024,-0.001139897,0.293361374,43.13873769,55.03795052,0.783799856,99.25253051,0.664513954,0.001939937
2940.6316,5,0.0054,86.95270316,0.004059062,0.004151476,-0.001126851,-0.001140636,0.293383116,43.13974464,55.03858292,0.783809145,99.25481969,0.664604144,0.001939902
2940.7288,5,0.0054,86.95271288,0.004058249,0.004151362,-0.001126878,-0.001140395,0.293540452,43.14089589,55.03966411,0.783814665,99.2572689,0.664694051,0.001939852
2940.8257,5,0.006085333,86.95272457,0.004057164,0.004150727,-0.001126795,-0.001140232,0.293744512,43.14191364,55.04039689,0.783822721,99.25935164,0.664784765,0.001939793
2940.9229,5,0.0086,86.95273468,0.004056361,0.004150259,-0.00112719,-0.001140232,0.293922336,43.14295637,55.04111717,0.783831408,99.26152512,0.664875204,0.001939741
2941.02,5,0.0086,86.95275733,0.004057639,0.004150688,-0.001126817,-0.001139872,0.29392842,43.14389448,55.04126423,0.783846358,99.26367578,0.664965812,0.001939626
2941.1169,5,0.0086,86.95277225,0.004058072,0.004150891,-0.001126876,-0.00113941,0.293994739,43.14504519,55.04187653,0.783858544,99.26623915,0.665055075,0.00193955
2941.2141,5,0.001792417,86.952778,0.004058014,0.0041507,-0.001126876,-0.001139634,0.294111841,43.14627142,55.04197841,0.783879371,99.26891184,0.665144008,0.001939521
2941.311,5,-0.0065,86.95277387,0.004057342,0.004150722,-0.001127113,-0.001139614,0.294253584,43.14733603,55.04185437,0.783900479,99.27118141,0.665234257,0.001939542
2941.4082,5,-0.0065,86.95277,0.004058817,0.004151327,-0.001127387,-0.00114051,0.29423656,43.14846561,55.04249888,0.783911822,99.27380188,0.665323547,0.001939561
2941.5054,5,-0.0065,86.95276243,0.004057737,0.004150996,-0.001127399,-0.001140366,0.294420482,43.149775,55.04361401,0.78391973,99.27658112,0.665412258,0.0019396
2941.6023,5,-0.00588675,86.95274851,0.004057629,0.004151072,-0.001127312,-0.001140444,0.294525042,43.15099067,55.04476578,0.783925412,99.27924539,0.665501216,0.001939671
2941.6995,5,-0.00321375,86.95274203,0.00405852,0.004150669,-0.001127351,-0.001140007,0.294600135,43.15213994,55.04523866,0.783939556,99.28179427,0.665590623,0.001939704
2941.7964,5,-0.0032,86.95273236,0.004058112,0.004150502,-0.0011271,-0.001140168,0.294736899,43.153265,55.04594847,0.783949886,99.28420922,0.665680333,0.001939753
2941.8936,5,-0.0032,86.95273,0.004057635,0.0041505,-0.001127091,-0.001139868,0.294869303,43.15424294,55.04707423,0.783951618,99.28629118,0.665771049,0.001939765
2941.9907,5,-0.0032,86.95272324,0.004058644,0.004150654,-0.001127395,-0.001140027,0.294907826,43.15506724,55.04788373,0.783955064,99.28813879,0.665862572,0.0019398
2942.0876,5,0.003881,86.95273076,0.004058978,0.00415084,-0.001127468,-0.001140304,0.294983586,43.15590944,55.04879017,0.783957455,99.28998034,0.665954213,0.001939761
2942.1848,5,0.0065,86.95273832,0.004057327,0.004150621,-0.001127759,-0.001140009,0.295196147,43.15696759,55.04963936,0.783964584,99.29214511,0.666044779,0.001939723
2942.2817,5,0.0065,86.95274756,0.004058101,0.00415044,-0.001128136,-0.001140355,0.295266625,43.15791634,55.05048113,0.78396983,99.29423848,0.66613546,0.001939676
2942.3789,5,0.0065,86.95275989,0.004059313,0.00415034,-0.001128145,-0.001139861,0.29530749,43.15880525,55.05150532,0.783971392,99.29623175,0.666226444,0.001939613
2942.4761,5,0.0065,86.95276961,0.004059279,0.004150874,-0.00112779,-0.00114043,0.295383614,43.15973913,55.05207868,0.78398019,99.29828373,0.66631735,0.001939563
2942.573,5,0.0086,86.9527813,0.004058089,0.004150914,-0.001127757,-0.001139752,0.295555231,43.16067954,55.05229568,0.783994182,99.30022956,0.666408476,0.001939504
2942.6702,5,0.0086,86.9527917,0.004058762,0.004151088,-0.001128038,-0.00113994,0.295611812,43.16153641,55.05280084,0.784002553,99.30212916,0.666499842,0.001939451
2942.7671,5,0.0086,86.95280785,0.004058024,0.004150554,-0.001128021,-0.00114027,0.295789687,43.1626111,55.05335906,0.784014124,99.30437595,0.666590261,0.001939369
2942.8643,5,0.0086,86.95282967,0.004058591,0.004150775,-0.001128396,-0.00114074,0.295849331,43.16350983,55.05392093,0.784022448,99.30636798,0.666681348,0.001939258
2942.9614,5,0.0086,86.95284414,0.004057075,0.004150234,-0.001128118,-0.001140118,0.296073239,43.16448926,55.05460181,0.784030541,99.30833715,0.666772404,0.001939184
2943.0583,5,0.0086,86.95285511,0.004058162,0.004149969,-0.001127904,-0.001140027,0.296131507,43.1653071,55.05492334,0.784040817,99.3101448,0.666863948,0.001939128
2943.1555,5,0.0086,86.95286858,0.004056668,0.004148945,-0.001127975,-0.001139549,0.296382268,43.16628877,55.05522552,0.784054345,99.31208504,0.666955191,0.001939059
2943.2524,5,0.0086,86.95288473,0.004056985,0.004148639,-0.00112725,-0.001139657,0.296486361,43.16724632,55.0558251,0.784063198,99.31415594,0.66704594,0.001938977
2943.3496,5,0.0032,86.95289499,0.00405762,0.004149383,-0.001128356,-0.001139612,0.296512396,43.16806887,55.05616069,0.784073359,99.31601531,0.667137428,0.001938925
2943.4468,5,0.0032,86.95289845,0.004058086,0.004149854,-0.00112826,-0.001139694,0.296564189,43.16888941,55.05666913,0.784081022,99.31783738,0.667229128,0.001938907
2943.5437,5,0.0032,86.95290491,0.004058199,0.004151254,-0.001127613,-0.001140025,0.296582779,43.169669,55.05729069,0.78408633,99.31960737,0.667320885,0.001938874
2943.6409,5,0.0032,86.952906,0.004058272,0.004150973,-0.00112887,-0.001140135,0.296700705,43.17049725,55.05784927,0.784093418,99.3213632,0.667412585,0.001938869
2943.7378,5,0.008931833,86.95291563,0.004058607,0.004151002,-0.001129009,-0.001139741,0.296786085,43.17123944,55.05896444,0.784091017,99.32296237,0.667504758,0.00193882
2943.835,5,0.0151,86.9529365,0.004058492,0.004150628,-0.001128244,-0.00113983,0.296920946,43.17200195,55.0601629,0.784087799,99.32454545,0.66759708,0.001938714
2943.9321,5,0.0151,86.95296603,0.004058712,0.004151271,-0.001128686,-0.001139781,0.296976387,43.1728701,55.06054685,0.784098099,99.3264724,0.667688263,0.001938563
2944.0291,5,0.0151,86.95299346,0.004058392,0.004151376,-0.00112911,-0.00114004,0.297093975,43.1737873,55.06056637,0.784114479,99.32843331,0.667779344,0.001938423
2944.1262,5,0.012043333,86.95301087,0.004059396,0.004151752,-0.001128904,-0.001140261,0.297119548,43.17468742,55.060853,0.784126745,99.3304717,0.667870492,0.001938335
2944.2231,5,0.0011,86.953014,0.004058659,0.004151143,-0.001128983,-0.001140267,0.29730225,43.17568071,55.06063305,0.784147917,99.33252499,0.667961394,0.001938319
2944.3203,5,0.0011,86.953014,0.004057573,0.004150121,-0.001129549,-0.001139502,0.297528227,43.17677145,55.06136426,0.784157313,99.33474751,0.668051685,0.001938319
2944.4175,5,0.0011,86.95301917,0.004057529,0.004149727,-0.001128946,-0.001138934,0.297658968,43.1776576,55.06278838,0.784153125,99.33662026,0.668143032,0.001938292
2944.5144,5,0.015697333,86.95304013,0.0040572,0.004150584,-0.001129238,-0.001139366,0.297734169,43.1785029,55.06446382,0.784144617,99.33846951,0.66823455,0.001938186
2944.6116,5,0.0172,86.95306337,0.004058699,0.004149915,-0.001128632,-0.001139006,0.297791298,43.17939837,55.06507704,0.784152147,99.34045714,0.668325551,0.001938067
2944.7085,5,0.0172,86.95308598,0.004056619,0.004149813,-0.001129538,-0.001139498,0.298023253,43.18028191,55.06541788,0.784163338,99.34219535,0.668417304,0.001937952
2944.8057,5,0.0172,86.95311019,0.004059008,0.00415187,-0.001129156,-0.001140358,0.297873412,43.18088692,55.06549432,0.784173237,99.34377751,0.668509828,0.001937829
2944.9028,5,0.015167,86.95313304,0.004057075,0.004151114,-0.001129888,-0.00114045,0.298135938,43.18161715,55.06586166,0.784181267,99.34512416,0.668602764,0.001937713
2944.9998,5,0.006517833,86.95314597,0.004056878,0.004151346,-0.001130039,-0.001140045,0.298240965,43.18231402,55.06557882,0.78419795,99.34659406,0.668695427,0.001937647
2945.0969,5,0.0065,86.95315569,0.004058929,0.004150924,-0.001129431,-0.001139787,0.29825446,43.18287801,55.06590898,0.78420349,99.34787445,0.668788562,0.001937597
2945.1938,5,0.0065,86.95317092,0.004058383,0.004150702,-0.00112979,-0.001139586,0.298406793,43.18347299,55.0673659,0.784193547,99.34904985,0.668882114,0.00193752
2945.291,5,0.0065,86.9531774,0.004056946,0.004150149,-0.001130383,-0.001139718,0.298628294,43.18427381,55.06792771,0.784200089,99.35061098,0.668974402,0.001937487
2945.3882,5,0.0120125,86.95318976,0.00405692,0.004149852,-0.001130398,-0.001139846,0.298753526,43.18501849,55.06834921,0.784207609,99.35216519,0.669066711,0.001937424
2945.4851,5,0.014,86.95320702,0.004056735,0.004150162,-0.001130408,-0.001140342,0.29885415,43.18563296,55.06872584,0.784213404,99.35345107,0.669160129,0.001937336
2945.5823,5,0.014,86.95322787,0.004057607,0.004150492,-0.001130456,-0.001139388,0.298892394,43.18619477,55.0691206,0.784217985,99.35469502,0.669253374,0.00193723
2945.6792,5,0.014,86.9532524,0.004056597,0.004150409,-0.001130465,-0.001139535,0.299062619,43.18691623,55.06971135,0.784222673,99.35613865,0.669346117,0.001937105
2945.7764,5,0.013013,86.9532848,0.00405805,0.004150291,-0.001130215,-0.001138967,0.299093605,43.18742487,55.06976419,0.784231157,99.35726949,0.669439703,0.00193694
